source_persona_id,target_persona_id,relation_type,confidence_weight
P-9e052798e133,P-fa13b9dd0e3b,SHARED_PGP_AND_WALLET,0.98
P-9e052798e133,P-655ac1377ae1,SHARED_PGP_AND_WALLET,0.98
P-5d2548e01698,P-5833a75a38ef,SHARED_PGP_AND_WALLET,0.98
P-5d2548e01698,P-fa13b9dd0e3b,SHARED_PGP_AND_WALLET,0.98
P-5d2548e01698,P-655ac1377ae1,SHARED_PGP_AND_WALLET,0.98
P-5833a75a38ef,P-fa13b9dd0e3b,SHARED_PGP_AND_WALLET,0.98
P-5833a75a38ef,P-655ac1377ae1,SHARED_PGP_AND_WALLET,0.98
P-fa13b9dd0e3b,P-655ac1377ae1,SHARED_PGP_AND_WALLET,0.98
P-e8bacde0d437,P-4b98f1348bf3,SHARED_PGP_AND_WALLET,0.98
P-e8bacde0d437,P-bfff9e338578,SHARED_PGP_AND_WALLET,0.98
P-e8bacde0d437,P-fe1ac850d5e6,SHARED_PGP_AND_WALLET,0.98
P-4b98f1348bf3,P-bfff9e338578,SHARED_PGP_AND_WALLET,0.98
P-4b98f1348bf3,P-fe1ac850d5e6,SHARED_PGP_AND_WALLET,0.98
P-bfff9e338578,P-fe1ac850d5e6,SHARED_PGP_AND_WALLET,0.98
P-06a9c4574c52,P-14b041cb149f,SHARED_PGP_AND_WALLET,0.98
P-06a9c4574c52,P-d622f9abe887,SHARED_PGP_AND_WALLET,0.98
P-06a9c4574c52,P-36df875ab0f9,SHARED_PGP_AND_WALLET,0.98
P-06a9c4574c52,P-1904235a316f,SHARED_PGP_AND_WALLET,0.98
P-14b041cb149f,P-d622f9abe887,SHARED_PGP_AND_WALLET,0.98
P-14b041cb149f,P-36df875ab0f9,SHARED_PGP_AND_WALLET,0.98
P-14b041cb149f,P-1904235a316f,SHARED_PGP_AND_WALLET,0.98
P-d622f9abe887,P-36df875ab0f9,SHARED_PGP_AND_WALLET,0.98
P-d622f9abe887,P-1904235a316f,SHARED_PGP_AND_WALLET,0.98
P-36df875ab0f9,P-1904235a316f,SHARED_PGP_AND_WALLET,0.98
P-6f2bab2d925b,P-a7bdf6c126d8,SHARED_PGP_AND_WALLET,0.98
P-6f2bab2d925b,P-69296e895049,SHARED_PGP_AND_WALLET,0.98
P-6f2bab2d925b,P-4514e7dea6a2,SHARED_PGP_AND_WALLET,0.98
P-6f2bab2d925b,P-0c1363206540,SHARED_PGP_AND_WALLET,0.98
P-a7bdf6c126d8,P-69296e895049,SHARED_PGP_AND_WALLET,0.98
P-a7bdf6c126d8,P-4514e7dea6a2,SHARED_PGP_AND_WALLET,0.98
P-a7bdf6c126d8,P-0c1363206540,SHARED_PGP_AND_WALLET,0.98
P-69296e895049,P-4514e7dea6a2,SHARED_PGP_AND_WALLET,0.98
P-69296e895049,P-0c1363206540,SHARED_PGP_AND_WALLET,0.98
P-4514e7dea6a2,P-0c1363206540,SHARED_PGP_AND_WALLET,0.98
P-fe2feebf5243,P-237e39bd79f3,SHARED_PGP_AND_WALLET,0.98
P-fe2feebf5243,P-646e6fba7037,SHARED_PGP_AND_WALLET,0.98
P-237e39bd79f3,P-646e6fba7037,SHARED_PGP_AND_WALLET,0.98
P-494a1c5118e4,P-beae2f578cc8,SHARED_PGP_AND_WALLET,0.98
P-494a1c5118e4,P-a19724a634e0,SHARED_PGP_AND_WALLET,0.98
P-beae2f578cc8,P-a19724a634e0,SHARED_PGP_AND_WALLET,0.98
P-8cd19bbf26aa,P-974dd806a98f,SHARED_PGP_AND_WALLET,0.98
P-8cd19bbf26aa,P-b7287df078ff,SHARED_PGP_AND_WALLET,0.98
P-974dd806a98f,P-b7287df078ff,SHARED_PGP_AND_WALLET,0.98
P-d2d065ff4d78,P-47fc7c9781e1,SHARED_PGP_AND_WALLET,0.98
P-d2d065ff4d78,P-095339d3b6f7,SHARED_PGP_AND_WALLET,0.98
P-d2d065ff4d78,P-e53b36b9af40,SHARED_PGP_AND_WALLET,0.98
P-d2d065ff4d78,P-342e6076449b,SHARED_PGP_AND_WALLET,0.98
P-47fc7c9781e1,P-095339d3b6f7,SHARED_PGP_AND_WALLET,0.98
P-47fc7c9781e1,P-e53b36b9af40,SHARED_PGP_AND_WALLET,0.98
P-47fc7c9781e1,P-342e6076449b,SHARED_PGP_AND_WALLET,0.98
P-095339d3b6f7,P-e53b36b9af40,SHARED_PGP_AND_WALLET,0.98
P-095339d3b6f7,P-342e6076449b,SHARED_PGP_AND_WALLET,0.98
P-e53b36b9af40,P-342e6076449b,SHARED_PGP_AND_WALLET,0.98
P-4c57c767bcf1,P-4b672a8d595e,SHARED_PGP_AND_WALLET,0.98
P-4c57c767bcf1,P-dca944e1c511,SHARED_PGP_AND_WALLET,0.98
P-4c57c767bcf1,P-7da3d2ec591a,SHARED_PGP_AND_WALLET,0.98
P-4c57c767bcf1,P-8a97f4175b88,SHARED_PGP_AND_WALLET,0.98
P-4b672a8d595e,P-dca944e1c511,SHARED_PGP_AND_WALLET,0.98
P-4b672a8d595e,P-7da3d2ec591a,SHARED_PGP_AND_WALLET,0.98
P-4b672a8d595e,P-8a97f4175b88,SHARED_PGP_AND_WALLET,0.98
P-dca944e1c511,P-7da3d2ec591a,SHARED_PGP_AND_WALLET,0.98
P-dca944e1c511,P-8a97f4175b88,SHARED_PGP_AND_WALLET,0.98
P-7da3d2ec591a,P-8a97f4175b88,SHARED_PGP_AND_WALLET,0.98
P-390e74c8d9e8,P-64a9defa1a74,SHARED_PGP_AND_WALLET,0.98
P-390e74c8d9e8,P-34633db3fa85,SHARED_PGP_AND_WALLET,0.98
P-64a9defa1a74,P-34633db3fa85,SHARED_PGP_AND_WALLET,0.98
P-dd1f15e25b52,P-dab46ac40c2d,SHARED_PGP_AND_WALLET,0.98
P-dd1f15e25b52,P-28a1138c9236,SHARED_PGP_AND_WALLET,0.98
P-dab46ac40c2d,P-28a1138c9236,SHARED_PGP_AND_WALLET,0.98
P-3e8461b8437d,P-09b3fc91a602,SHARED_PGP_AND_WALLET,0.98
P-3e8461b8437d,P-e040e2cf2d7e,SHARED_PGP_AND_WALLET,0.98
P-09b3fc91a602,P-e040e2cf2d7e,SHARED_PGP_AND_WALLET,0.98
P-bcc716c2e63b,P-522419c92d5d,SHARED_PGP_AND_WALLET,0.98
P-bcc716c2e63b,P-27d455d33950,SHARED_PGP_AND_WALLET,0.98
P-522419c92d5d,P-27d455d33950,SHARED_PGP_AND_WALLET,0.98
P-6895d90df764,P-e0327c6f2e67,SHARED_PGP_AND_WALLET,0.98
P-6895d90df764,P-30f992cb96e8,SHARED_PGP_AND_WALLET,0.98
P-e0327c6f2e67,P-30f992cb96e8,SHARED_PGP_AND_WALLET,0.98
P-d5e44554bf8e,P-98ae5139160c,SHARED_PGP_AND_WALLET,0.98
P-d5e44554bf8e,P-29fefbd755e3,SHARED_PGP_AND_WALLET,0.98
P-98ae5139160c,P-29fefbd755e3,SHARED_PGP_AND_WALLET,0.98
P-de139427e85b,P-41ed11c7b90b,SHARED_PGP_AND_WALLET,0.98
P-de139427e85b,P-051b5793718b,SHARED_PGP_AND_WALLET,0.98
P-41ed11c7b90b,P-051b5793718b,SHARED_PGP_AND_WALLET,0.98
P-347a89677f8a,P-1f67f48ff005,SHARED_PGP_AND_WALLET,0.98
P-347a89677f8a,P-a0783be790e1,SHARED_PGP_AND_WALLET,0.98
P-347a89677f8a,P-cff5c5634c01,SHARED_PGP_AND_WALLET,0.98
P-347a89677f8a,P-0eeec7abfbc6,SHARED_PGP_AND_WALLET,0.98
P-1f67f48ff005,P-a0783be790e1,SHARED_PGP_AND_WALLET,0.98
P-1f67f48ff005,P-cff5c5634c01,SHARED_PGP_AND_WALLET,0.98
P-1f67f48ff005,P-0eeec7abfbc6,SHARED_PGP_AND_WALLET,0.98
P-a0783be790e1,P-cff5c5634c01,SHARED_PGP_AND_WALLET,0.98
P-a0783be790e1,P-0eeec7abfbc6,SHARED_PGP_AND_WALLET,0.98
P-cff5c5634c01,P-0eeec7abfbc6,SHARED_PGP_AND_WALLET,0.98
P-7ff08e821ab2,P-590e19c238e0,SHARED_PGP_AND_WALLET,0.98
P-7ff08e821ab2,P-ac7ec7883fa3,SHARED_PGP_AND_WALLET,0.98
P-7ff08e821ab2,P-3a351233de9d,SHARED_PGP_AND_WALLET,0.98
P-7ff08e821ab2,P-0bdccdc1bc7f,SHARED_PGP_AND_WALLET,0.98
P-590e19c238e0,P-ac7ec7883fa3,SHARED_PGP_AND_WALLET,0.98
P-590e19c238e0,P-3a351233de9d,SHARED_PGP_AND_WALLET,0.98
P-590e19c238e0,P-0bdccdc1bc7f,SHARED_PGP_AND_WALLET,0.98
P-ac7ec7883fa3,P-3a351233de9d,SHARED_PGP_AND_WALLET,0.98
P-ac7ec7883fa3,P-0bdccdc1bc7f,SHARED_PGP_AND_WALLET,0.98
P-3a351233de9d,P-0bdccdc1bc7f,SHARED_PGP_AND_WALLET,0.98
P-1406599e2c62,P-103e2aabd0b9,SHARED_PGP_AND_WALLET,0.98
P-1406599e2c62,P-55eab69b7972,SHARED_PGP_AND_WALLET,0.98
P-1406599e2c62,P-86e67a464eb4,SHARED_PGP_AND_WALLET,0.98
P-103e2aabd0b9,P-55eab69b7972,SHARED_PGP_AND_WALLET,0.98
P-103e2aabd0b9,P-86e67a464eb4,SHARED_PGP_AND_WALLET,0.98
P-55eab69b7972,P-86e67a464eb4,SHARED_PGP_AND_WALLET,0.98
P-d13f14bcccc4,P-7cea8e0dac6d,SHARED_PGP_AND_WALLET,0.98
P-d13f14bcccc4,P-22a18c957f76,SHARED_PGP_AND_WALLET,0.98
P-7cea8e0dac6d,P-22a18c957f76,SHARED_PGP_AND_WALLET,0.98
P-3842fb002d5f,P-81c07e2ce42c,SHARED_PGP_AND_WALLET,0.98
P-3842fb002d5f,P-256d7c692e0c,SHARED_PGP_AND_WALLET,0.98
P-81c07e2ce42c,P-256d7c692e0c,SHARED_PGP_AND_WALLET,0.98
P-54801814f66f,P-78720aa9ab11,SHARED_PGP_AND_WALLET,0.98
P-54801814f66f,P-cdc1eaffb5fc,SHARED_PGP_AND_WALLET,0.98
P-54801814f66f,P-2a5b4b26283b,SHARED_PGP_AND_WALLET,0.98
P-54801814f66f,P-305c777ce6bf,SHARED_PGP_AND_WALLET,0.98
P-78720aa9ab11,P-cdc1eaffb5fc,SHARED_PGP_AND_WALLET,0.98
P-78720aa9ab11,P-2a5b4b26283b,SHARED_PGP_AND_WALLET,0.98
P-78720aa9ab11,P-305c777ce6bf,SHARED_PGP_AND_WALLET,0.98
P-cdc1eaffb5fc,P-2a5b4b26283b,SHARED_PGP_AND_WALLET,0.98
P-cdc1eaffb5fc,P-305c777ce6bf,SHARED_PGP_AND_WALLET,0.98
P-2a5b4b26283b,P-305c777ce6bf,SHARED_PGP_AND_WALLET,0.98
P-e700cb2e83fa,P-d16c23ce4946,SHARED_PGP_AND_WALLET,0.98
P-e700cb2e83fa,P-820a53843fb9,SHARED_PGP_AND_WALLET,0.98
P-e700cb2e83fa,P-dd39f3d5a86d,SHARED_PGP_AND_WALLET,0.98
P-e700cb2e83fa,P-007e9e7c61d0,SHARED_PGP_AND_WALLET,0.98
P-d16c23ce4946,P-820a53843fb9,SHARED_PGP_AND_WALLET,0.98
P-d16c23ce4946,P-dd39f3d5a86d,SHARED_PGP_AND_WALLET,0.98
P-d16c23ce4946,P-007e9e7c61d0,SHARED_PGP_AND_WALLET,0.98
P-820a53843fb9,P-dd39f3d5a86d,SHARED_PGP_AND_WALLET,0.98
P-820a53843fb9,P-007e9e7c61d0,SHARED_PGP_AND_WALLET,0.98
P-dd39f3d5a86d,P-007e9e7c61d0,SHARED_PGP_AND_WALLET,0.98
P-99c1fe5e4ebb,P-a829a568a344,SHARED_PGP_AND_WALLET,0.98
P-99c1fe5e4ebb,P-3b6c1798d5e4,SHARED_PGP_AND_WALLET,0.98
P-99c1fe5e4ebb,P-45daf59984da,SHARED_PGP_AND_WALLET,0.98
P-a829a568a344,P-3b6c1798d5e4,SHARED_PGP_AND_WALLET,0.98
P-a829a568a344,P-45daf59984da,SHARED_PGP_AND_WALLET,0.98
P-3b6c1798d5e4,P-45daf59984da,SHARED_PGP_AND_WALLET,0.98
P-e024e54d45b2,P-96bfdeeed7de,SHARED_PGP_AND_WALLET,0.98
P-e024e54d45b2,P-07a98eaa0fb6,SHARED_PGP_AND_WALLET,0.98
P-e024e54d45b2,P-1dcbf973659d,SHARED_PGP_AND_WALLET,0.98
P-96bfdeeed7de,P-07a98eaa0fb6,SHARED_PGP_AND_WALLET,0.98
P-96bfdeeed7de,P-1dcbf973659d,SHARED_PGP_AND_WALLET,0.98
P-07a98eaa0fb6,P-1dcbf973659d,SHARED_PGP_AND_WALLET,0.98
P-b0ae13358122,P-1ea95c5a7f3b,SHARED_PGP_AND_WALLET,0.98
P-b0ae13358122,P-c300f75c0c6e,SHARED_PGP_AND_WALLET,0.98
P-b0ae13358122,P-c9fe21bbb2d6,SHARED_PGP_AND_WALLET,0.98
P-b0ae13358122,P-6a9471d1b513,SHARED_PGP_AND_WALLET,0.98
P-1ea95c5a7f3b,P-c300f75c0c6e,SHARED_PGP_AND_WALLET,0.98
P-1ea95c5a7f3b,P-c9fe21bbb2d6,SHARED_PGP_AND_WALLET,0.98
P-1ea95c5a7f3b,P-6a9471d1b513,SHARED_PGP_AND_WALLET,0.98
P-c300f75c0c6e,P-c9fe21bbb2d6,SHARED_PGP_AND_WALLET,0.98
P-c300f75c0c6e,P-6a9471d1b513,SHARED_PGP_AND_WALLET,0.98
P-c9fe21bbb2d6,P-6a9471d1b513,SHARED_PGP_AND_WALLET,0.98
P-7ec5b408f1b4,P-982aa872add4,SHARED_PGP_AND_WALLET,0.98
P-7ec5b408f1b4,P-d4395dcf9b6c,SHARED_PGP_AND_WALLET,0.98
P-982aa872add4,P-d4395dcf9b6c,SHARED_PGP_AND_WALLET,0.98
P-8a6f8f77c021,P-527ef3699e6d,SHARED_PGP_AND_WALLET,0.98
P-8a6f8f77c021,P-d639607550e2,SHARED_PGP_AND_WALLET,0.98
P-8a6f8f77c021,P-d8b1352f748e,SHARED_PGP_AND_WALLET,0.98
P-8a6f8f77c021,P-f61d3b728999,SHARED_PGP_AND_WALLET,0.98
P-527ef3699e6d,P-d639607550e2,SHARED_PGP_AND_WALLET,0.98
P-527ef3699e6d,P-d8b1352f748e,SHARED_PGP_AND_WALLET,0.98
P-527ef3699e6d,P-f61d3b728999,SHARED_PGP_AND_WALLET,0.98
P-d639607550e2,P-d8b1352f748e,SHARED_PGP_AND_WALLET,0.98
P-d639607550e2,P-f61d3b728999,SHARED_PGP_AND_WALLET,0.98
P-d8b1352f748e,P-f61d3b728999,SHARED_PGP_AND_WALLET,0.98
P-2c22d6184d4e,P-4c8e99d5874a,SHARED_PGP_AND_WALLET,0.98
P-2c22d6184d4e,P-624b4c8ea400,SHARED_PGP_AND_WALLET,0.98
P-2c22d6184d4e,P-4737d0c924bc,SHARED_PGP_AND_WALLET,0.98
P-4c8e99d5874a,P-624b4c8ea400,SHARED_PGP_AND_WALLET,0.98
P-4c8e99d5874a,P-4737d0c924bc,SHARED_PGP_AND_WALLET,0.98
P-624b4c8ea400,P-4737d0c924bc,SHARED_PGP_AND_WALLET,0.98
P-9b7c94828632,P-954e81b478dc,SHARED_PGP_AND_WALLET,0.98
P-9b7c94828632,P-e7a03d37af26,SHARED_PGP_AND_WALLET,0.98
P-9b7c94828632,P-c40e144f282b,SHARED_PGP_AND_WALLET,0.98
P-9b7c94828632,P-18a2ec1650f3,SHARED_PGP_AND_WALLET,0.98
P-954e81b478dc,P-e7a03d37af26,SHARED_PGP_AND_WALLET,0.98
P-954e81b478dc,P-c40e144f282b,SHARED_PGP_AND_WALLET,0.98
P-954e81b478dc,P-18a2ec1650f3,SHARED_PGP_AND_WALLET,0.98
P-e7a03d37af26,P-c40e144f282b,SHARED_PGP_AND_WALLET,0.98
P-e7a03d37af26,P-18a2ec1650f3,SHARED_PGP_AND_WALLET,0.98
P-c40e144f282b,P-18a2ec1650f3,SHARED_PGP_AND_WALLET,0.98
P-71b80059d18b,P-49df113dd77a,SHARED_PGP_AND_WALLET,0.98
P-71b80059d18b,P-954bde8c961e,SHARED_PGP_AND_WALLET,0.98
P-71b80059d18b,P-dacb2577edd7,SHARED_PGP_AND_WALLET,0.98
P-49df113dd77a,P-954bde8c961e,SHARED_PGP_AND_WALLET,0.98
P-49df113dd77a,P-dacb2577edd7,SHARED_PGP_AND_WALLET,0.98
P-954bde8c961e,P-dacb2577edd7,SHARED_PGP_AND_WALLET,0.98
P-dd4a1c3ce80f,P-578191dc1d20,SHARED_PGP_AND_WALLET,0.98
P-dd4a1c3ce80f,P-87cebe53967b,SHARED_PGP_AND_WALLET,0.98
P-578191dc1d20,P-87cebe53967b,SHARED_PGP_AND_WALLET,0.98
P-bf0baa76cd09,P-76a611aa332e,SHARED_PGP_AND_WALLET,0.98
P-bf0baa76cd09,P-4fe64f8b7f52,SHARED_PGP_AND_WALLET,0.98
P-bf0baa76cd09,P-257596a5f1c0,SHARED_PGP_AND_WALLET,0.98
P-76a611aa332e,P-4fe64f8b7f52,SHARED_PGP_AND_WALLET,0.98
P-76a611aa332e,P-257596a5f1c0,SHARED_PGP_AND_WALLET,0.98
P-4fe64f8b7f52,P-257596a5f1c0,SHARED_PGP_AND_WALLET,0.98
P-f3a90e549a08,P-fa4dc323de3c,SHARED_PGP_AND_WALLET,0.98
P-f3a90e549a08,P-6f84902a638a,SHARED_PGP_AND_WALLET,0.98
P-f3a90e549a08,P-7f2045ba50dd,SHARED_PGP_AND_WALLET,0.98
P-fa4dc323de3c,P-6f84902a638a,SHARED_PGP_AND_WALLET,0.98
P-fa4dc323de3c,P-7f2045ba50dd,SHARED_PGP_AND_WALLET,0.98
P-6f84902a638a,P-7f2045ba50dd,SHARED_PGP_AND_WALLET,0.98
P-b1c4b4c65e2f,P-4f525206a483,SHARED_PGP_AND_WALLET,0.98
P-b1c4b4c65e2f,P-e862e942290c,SHARED_PGP_AND_WALLET,0.98
P-b1c4b4c65e2f,P-a070cc1a36e8,SHARED_PGP_AND_WALLET,0.98
P-b1c4b4c65e2f,P-1108b2aa5fe5,SHARED_PGP_AND_WALLET,0.98
P-4f525206a483,P-e862e942290c,SHARED_PGP_AND_WALLET,0.98
P-4f525206a483,P-a070cc1a36e8,SHARED_PGP_AND_WALLET,0.98
P-4f525206a483,P-1108b2aa5fe5,SHARED_PGP_AND_WALLET,0.98
P-e862e942290c,P-a070cc1a36e8,SHARED_PGP_AND_WALLET,0.98
P-e862e942290c,P-1108b2aa5fe5,SHARED_PGP_AND_WALLET,0.98
P-a070cc1a36e8,P-1108b2aa5fe5,SHARED_PGP_AND_WALLET,0.98
P-523e1164aa08,P-3e12154fec94,SHARED_PGP_AND_WALLET,0.98
P-523e1164aa08,P-d59086b107ce,SHARED_PGP_AND_WALLET,0.98
P-523e1164aa08,P-c4ef0503cd35,SHARED_PGP_AND_WALLET,0.98
P-3e12154fec94,P-d59086b107ce,SHARED_PGP_AND_WALLET,0.98
P-3e12154fec94,P-c4ef0503cd35,SHARED_PGP_AND_WALLET,0.98
P-d59086b107ce,P-c4ef0503cd35,SHARED_PGP_AND_WALLET,0.98
P-42af9409786e,P-12b3760a1319,SHARED_PGP_AND_WALLET,0.98
P-42af9409786e,P-f7de3ecc5d25,SHARED_PGP_AND_WALLET,0.98
P-12b3760a1319,P-f7de3ecc5d25,SHARED_PGP_AND_WALLET,0.98
P-2343af32e328,P-defb49497857,SHARED_PGP_AND_WALLET,0.98
P-2343af32e328,P-7c2bff6d62fa,SHARED_PGP_AND_WALLET,0.98
P-2343af32e328,P-195ce9406bfe,SHARED_PGP_AND_WALLET,0.98
P-defb49497857,P-7c2bff6d62fa,SHARED_PGP_AND_WALLET,0.98
P-defb49497857,P-195ce9406bfe,SHARED_PGP_AND_WALLET,0.98
P-7c2bff6d62fa,P-195ce9406bfe,SHARED_PGP_AND_WALLET,0.98
P-ed460934f706,P-a637823c9416,SHARED_PGP_AND_WALLET,0.98
P-ed460934f706,P-1d7c52d12329,SHARED_PGP_AND_WALLET,0.98
P-a637823c9416,P-1d7c52d12329,SHARED_PGP_AND_WALLET,0.98
P-40a528894757,P-a744bd0f5e45,SHARED_PGP_AND_WALLET,0.98
P-40a528894757,P-187563a693b0,SHARED_PGP_AND_WALLET,0.98
P-a744bd0f5e45,P-187563a693b0,SHARED_PGP_AND_WALLET,0.98
P-1a6eb1b5770f,P-1e2fbd9449f6,SHARED_PGP_AND_WALLET,0.98
P-1a6eb1b5770f,P-e2e9225fb168,SHARED_PGP_AND_WALLET,0.98
P-1e2fbd9449f6,P-e2e9225fb168,SHARED_PGP_AND_WALLET,0.98
P-c8d8495571ca,P-5e289c80c1ae,SHARED_PGP_AND_WALLET,0.98
P-c8d8495571ca,P-ba29fb1bdcc5,SHARED_PGP_AND_WALLET,0.98
P-5e289c80c1ae,P-ba29fb1bdcc5,SHARED_PGP_AND_WALLET,0.98
P-8b2365435259,P-a69e37437a45,SHARED_PGP_AND_WALLET,0.98
P-8b2365435259,P-9ec8556c99d8,SHARED_PGP_AND_WALLET,0.98
P-8b2365435259,P-5776ce980ade,SHARED_PGP_AND_WALLET,0.98
P-a69e37437a45,P-9ec8556c99d8,SHARED_PGP_AND_WALLET,0.98
P-a69e37437a45,P-5776ce980ade,SHARED_PGP_AND_WALLET,0.98
P-9ec8556c99d8,P-5776ce980ade,SHARED_PGP_AND_WALLET,0.98
P-deaaeb8afaa0,P-0dbc12afeb09,SHARED_PGP_AND_WALLET,0.98
P-deaaeb8afaa0,P-7de210f66d60,SHARED_PGP_AND_WALLET,0.98
P-0dbc12afeb09,P-7de210f66d60,SHARED_PGP_AND_WALLET,0.98
P-886fcc4a221d,P-c49d558d8014,SHARED_PGP_AND_WALLET,0.98
P-dd883cd51c94,P-4f9daee298bd,SHARED_PGP_AND_WALLET,0.98
P-dd883cd51c94,P-722684a462b1,SHARED_PGP_AND_WALLET,0.98
P-4f9daee298bd,P-722684a462b1,SHARED_PGP_AND_WALLET,0.98
P-2aec8cc3e47e,P-a474f6e797e4,SHARED_PGP_AND_WALLET,0.98
P-2aec8cc3e47e,P-2ae9ff40df2f,SHARED_PGP_AND_WALLET,0.98
P-a474f6e797e4,P-2ae9ff40df2f,SHARED_PGP_AND_WALLET,0.98
P-e5e00ce7c6a4,P-4978a9619d83,SHARED_PGP_AND_WALLET,0.98
P-e5e00ce7c6a4,P-1551ab86344f,SHARED_PGP_AND_WALLET,0.98
P-4978a9619d83,P-1551ab86344f,SHARED_PGP_AND_WALLET,0.98
P-bbf11148b811,P-12cafcd4e703,SHARED_PGP_AND_WALLET,0.98
P-7e6b14bf1ca8,P-f7b2cd98ece8,SHARED_PGP_AND_WALLET,0.98
P-7e6b14bf1ca8,P-eb31718d941b,SHARED_PGP_AND_WALLET,0.98
P-7e6b14bf1ca8,P-de929041ac9f,SHARED_PGP_AND_WALLET,0.98
P-f7b2cd98ece8,P-eb31718d941b,SHARED_PGP_AND_WALLET,0.98
P-f7b2cd98ece8,P-de929041ac9f,SHARED_PGP_AND_WALLET,0.98
P-eb31718d941b,P-de929041ac9f,SHARED_PGP_AND_WALLET,0.98
P-393fc1a8423b,P-66c3832623b7,SHARED_PGP_AND_WALLET,0.98
P-4b7ca34e0eb2,P-67f71c069d97,SHARED_PGP_AND_WALLET,0.98
P-956c422ace25,P-9e4fcb89957c,SHARED_PGP_AND_WALLET,0.98
P-956c422ace25,P-aa01eefe123a,SHARED_PGP_AND_WALLET,0.98
P-956c422ace25,P-98c6aeb2c7c0,SHARED_PGP_AND_WALLET,0.98
P-9e4fcb89957c,P-aa01eefe123a,SHARED_PGP_AND_WALLET,0.98
P-9e4fcb89957c,P-98c6aeb2c7c0,SHARED_PGP_AND_WALLET,0.98
P-aa01eefe123a,P-98c6aeb2c7c0,SHARED_PGP_AND_WALLET,0.98
P-1ac4a6b998c0,P-542c4c643583,SHARED_PGP_AND_WALLET,0.98
P-1ac4a6b998c0,P-4d4fc776f342,SHARED_PGP_AND_WALLET,0.98
P-1ac4a6b998c0,P-97b09616d198,SHARED_PGP_AND_WALLET,0.98
P-542c4c643583,P-4d4fc776f342,SHARED_PGP_AND_WALLET,0.98
P-542c4c643583,P-97b09616d198,SHARED_PGP_AND_WALLET,0.98
P-4d4fc776f342,P-97b09616d198,SHARED_PGP_AND_WALLET,0.98
P-99657be155b7,P-460e93f879e8,SHARED_PGP_AND_WALLET,0.98
P-eaf3882c5042,P-510a4eb992c2,SHARED_PGP_AND_WALLET,0.98
P-eaf3882c5042,P-af9c362cee18,SHARED_PGP_AND_WALLET,0.98
P-eaf3882c5042,P-b20e4748602a,SHARED_PGP_AND_WALLET,0.98
P-510a4eb992c2,P-af9c362cee18,SHARED_PGP_AND_WALLET,0.98
P-510a4eb992c2,P-b20e4748602a,SHARED_PGP_AND_WALLET,0.98
P-af9c362cee18,P-b20e4748602a,SHARED_PGP_AND_WALLET,0.98
P-653d896a690d,P-c3a5219cbb9c,SHARED_PGP_AND_WALLET,0.98
P-8988d8a2fe11,P-aba8567fd789,SHARED_PGP_AND_WALLET,0.98
P-fd6fd0ab3e42,P-0cabdd8fd8fe,SHARED_PGP_AND_WALLET,0.98
P-fd6fd0ab3e42,P-2b12f8d04fd4,SHARED_PGP_AND_WALLET,0.98
P-0cabdd8fd8fe,P-2b12f8d04fd4,SHARED_PGP_AND_WALLET,0.98
P-ddc7c3a88737,P-a83ed4be3dac,SHARED_PGP_AND_WALLET,0.98
P-ddc7c3a88737,P-7e31f0892a08,SHARED_PGP_AND_WALLET,0.98
P-a83ed4be3dac,P-7e31f0892a08,SHARED_PGP_AND_WALLET,0.98
P-c3fc65ca856f,P-5a0e60af50b5,SHARED_PGP_AND_WALLET,0.98
P-c3fc65ca856f,P-4ca9bee9e198,SHARED_PGP_AND_WALLET,0.98
P-5a0e60af50b5,P-4ca9bee9e198,SHARED_PGP_AND_WALLET,0.98
P-9736409d6c1c,P-2d23ecf4fb2b,SHARED_PGP_AND_WALLET,0.98
P-34dc710aaedb,P-68e3b34275a3,SHARED_PGP_AND_WALLET,0.98
P-34dc710aaedb,P-c287574ad406,SHARED_PGP_AND_WALLET,0.98
P-34dc710aaedb,P-c2b03c495315,SHARED_PGP_AND_WALLET,0.98
P-68e3b34275a3,P-c287574ad406,SHARED_PGP_AND_WALLET,0.98
P-68e3b34275a3,P-c2b03c495315,SHARED_PGP_AND_WALLET,0.98
P-c287574ad406,P-c2b03c495315,SHARED_PGP_AND_WALLET,0.98
P-873532bad2fa,P-84d4b68ca18c,SHARED_PGP_AND_WALLET,0.98
P-def1c6e02a7c,P-6bb77b977b9c,SHARED_PGP_AND_WALLET,0.98
P-def1c6e02a7c,P-bae66d5f82f2,SHARED_PGP_AND_WALLET,0.98
P-6bb77b977b9c,P-bae66d5f82f2,SHARED_PGP_AND_WALLET,0.98
P-5e6b804ba43b,P-c0724fb52de0,SHARED_PGP_AND_WALLET,0.98
P-5e6b804ba43b,P-d0e0b8669f07,SHARED_PGP_AND_WALLET,0.98
P-c0724fb52de0,P-d0e0b8669f07,SHARED_PGP_AND_WALLET,0.98
P-984e703d9e7f,P-8cfbfd5cd3b9,SHARED_PGP_AND_WALLET,0.98
P-984e703d9e7f,P-560fc0091dcf,SHARED_PGP_AND_WALLET,0.98
P-984e703d9e7f,P-7fb2ee60140c,SHARED_PGP_AND_WALLET,0.98
P-8cfbfd5cd3b9,P-560fc0091dcf,SHARED_PGP_AND_WALLET,0.98
P-8cfbfd5cd3b9,P-7fb2ee60140c,SHARED_PGP_AND_WALLET,0.98
